,level_0,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
194,194,nobu-downtown-new-york,japanese,797.9420922005015,SKoMUaQewpMdj1Mg8QvBNw,https://s3-media3.fl.yelpcdn.com/bphoto/LSAbIB6JiQUJ3rUxGNgHzw/o.jpg,False,"{'address1': '195 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['195 Broadway', 'New York, NY 10007']}",nobu downtown,$$$$,3.5,217,[],https://www.yelp.com/biz/nobu-downtown-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/8/2017,40.71071,-74.00941,10007
195,195,blue-ribbon-federal-grill-new-york,tradamerican,649.964155431612,ZQ-dG0tuqniCmfJ2mptRpQ,https://s3-media2.fl.yelpcdn.com/bphoto/jPbxWaeVOiQfnPR5MKSJIw/o.jpg,False,"{'address1': '84 William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['84 William St', 'New York, NY 10038']}",blue ribbon federal grill,$$$,4.0,66,"['delivery', 'pickup']",https://www.yelp.com/biz/blue-ribbon-federal-grill-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/3/2017,40.70803,-74.00785,10038
196,196,china-chalet-new-york-5,chinese,286.7516320714098,OfqANzeWRlZrdHQuG7pI0w,https://s3-media3.fl.yelpcdn.com/bphoto/ykv_NWw342qWLNC9TJUAdw/o.jpg,False,"{'address1': '47 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['47 Broadway', 'New York, NY 10006']}",china chalet,$$,3.0,155,"['delivery', 'pickup']",https://www.yelp.com/biz/china-chalet-new-york-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/2/2007,40.7065032987417,-74.012940146627,10006
197,197,chipotle-mexican-grill-new-york-32,hotdogs,590.367505010055,JD5KWviP-TRkTYEvOO12kQ,https://s3-media2.fl.yelpcdn.com/bphoto/Xlcs3UgMwH1tTUB9yGLcwA/o.jpg,False,"{'address1': '100 Maiden Ln', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['100 Maiden Ln', 'New York, NY 10038']}",chipotle mexican grill,$,3.5,158,[],https://www.yelp.com/biz/chipotle-mexican-grill-new-york-32?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/7/2007,40.7066592756843,-74.0072495769326,10038
198,198,lenita-new-york,mexican,303.7098195334675,8DvAPUI0qP43rY_CD8YYZQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZlAl1UT2tNnyI0fZKunSkw/o.jpg,False,"{'address1': '7 Hanover Square', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['7 Hanover Square', 'New York, NY 10004']}",lenita,$$,3.5,56,"['delivery', 'pickup']",https://www.yelp.com/biz/lenita-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/8/2017,40.704046,-74.0096618,10004
199,199,nu-sushi-new-york,japanese,243.14782382427367,2018M73mRQExwbzoV6ox7g,https://s3-media3.fl.yelpcdn.com/bphoto/V-ljhNKz7Qb8U3t8s0JONw/o.jpg,False,"{'address1': '76 Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['76 Pearl St', 'New York, NY 10004']}",nu sushi,$$,3.0,126,"['delivery', 'pickup']",https://www.yelp.com/biz/nu-sushi-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/14/2009,40.70371,-74.01034,10004
200,200,remi-flower-and-coffee-new-york-2,coffee,6679.104158363696,U3Ueh2bHtp3DLjrdc5w5fQ,https://s3-media2.fl.yelpcdn.com/bphoto/6FksMgVVyLe38RTHByJCUw/o.jpg,False,"{'address1': '906 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['906 2nd Ave', 'New York, NY 10017']}",remi flower & coffee,$$,5.0,92,[],https://www.yelp.com/biz/remi-flower-and-coffee-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/17/2017,40.7537182,-73.9691698,10017
201,201,cappones-salumeria-new-york-3,italian,236.45730508967307,3X3n5JtRZHwOlHnMkQTjfw,https://s3-media4.fl.yelpcdn.com/bphoto/3eWzrem7ueHrMDGExJo7QQ/o.jpg,False,"{'address1': '1 New York Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['1 New York Pl', 'New York, NY 10004']}",cappone's salumeria,$$,4.0,28,"['delivery', 'pickup']",https://www.yelp.com/biz/cappones-salumeria-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/7/2016,40.702085,-74.011881,10004
202,202,ample-hills-creamery-brooklyn-6,icecream,1492.386038117244,ON3ZNADbRiSf-DXkzHHnBg,https://s3-media3.fl.yelpcdn.com/bphoto/UYlJ48F5yc8FYjFSFm3Tsw/o.jpg,False,"{'address1': 'Brooklyn Bridge Park', 'address2': '', 'address3': 'Pier 5', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn Bridge Park', 'Pier 5', 'Brooklyn, NY 11201']}",ample hills creamery,$,4.5,105,[],https://www.yelp.com/biz/ample-hills-creamery-brooklyn-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/13/2013,40.694534383449,-74.0006280198517,11201
203,203,bennies-thai-cafe-new-york-2,thai,852.2640469841498,F7jZYUzw7NB74OyVQc-CGw,https://s3-media1.fl.yelpcdn.com/bphoto/g0kiB9Z2F4xncReovDxBTQ/o.jpg,False,"{'address1': '88 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['88 Fulton St', 'New York, NY 10038']}",bennie's thai cafe,$$,3.5,311,"['delivery', 'pickup']",https://www.yelp.com/biz/bennies-thai-cafe-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/24/2005,40.70912,-74.00578,10038
204,204,yankee-doodle-dandys-new-york-2,foodtrucks,1159.1071541912975,7zxV9U7_SJ1npeLCkHUzjg,https://s3-media4.fl.yelpcdn.com/bphoto/BLG5hynjc_qOtrCjhCQ6_A/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11121', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 11121']}",yankee doodle dandy's,$,4.0,102,"['delivery', 'pickup']",https://www.yelp.com/biz/yankee-doodle-dandys-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/11/2014,40.71424,-74.00642,11121
205,205,dig-inn-new-york-13,newamerican,969.7252349838188,wJ-MPdFSPUoChucj-r6YxA,https://s3-media2.fl.yelpcdn.com/bphoto/ceijFHPrqL06CB2-8EG5aw/o.jpg,False,"{'address1': '225 Liberty St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'New York, NY 10281']}",dig inn,$$,4.0,155,[],https://www.yelp.com/biz/dig-inn-new-york-13?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/2/2014,40.71156,-74.01533,10281
206,206,disos-italian-sandwich-society-new-york-2,foodtrucks,6512.962706180091,XTSScqbNujYlE7c_nHmS1g,https://s3-media2.fl.yelpcdn.com/bphoto/_BuDtIzw-f574XVEZ7ycTA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10017']}",diso's italian sandwich society,$$,4.5,152,[],https://www.yelp.com/biz/disos-italian-sandwich-society-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/29/2013,40.7527323302057,-73.9705090608521,10017
207,207,poke-green-new-york-6,poke,314.6524594398563,irRKLFwiIQIVjflbHetLfg,https://s3-media4.fl.yelpcdn.com/bphoto/gw4qblbfA8_imCGdh1Gzew/o.jpg,False,"{'address1': '3 Hanover Sq', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['3 Hanover Sq', 'New York, NY 10004']}",poke green,$$,4.0,36,"['delivery', 'pickup']",https://www.yelp.com/biz/poke-green-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/14/2017,40.70499,-74.00961,10004
208,208,urban-lobster-shack-new-york,seafood,99.76318497006304,SXjWOassPEf3DpvPD-g36A,https://s3-media2.fl.yelpcdn.com/bphoto/HQE1R9VW8xnUzZQ-A0URZw/o.jpg,False,"{'address1': '15 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Stone St', 'New York, NY 10004']}",urban lobster shack,$$,3.0,60,"['delivery', 'pickup']",https://www.yelp.com/biz/urban-lobster-shack-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/5/2008,40.704208,-74.012084,10004
209,209,stout-nyc-fidi-new-york-3,tradamerican,727.163945034252,CM0RFd0kqkT-LdC3gXGk2Q,https://s3-media2.fl.yelpcdn.com/bphoto/rY3hYSyQ5zMzlN9lmL7neQ/o.jpg,False,"{'address1': '90 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['90 John St', 'New York, NY 10038']}",stout nyc fidi,$$,3.5,204,"['delivery', 'pickup']",https://www.yelp.com/biz/stout-nyc-fidi-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/29/2014,40.7079086,-74.0064774,10038
210,210,vietspot-new-york-3,vietnamese,872.0058941858233,ECemz7ixbRYZkkDxThcQWg,https://s3-media4.fl.yelpcdn.com/bphoto/zUCIFPnQg1B21rj5VY1Ykw/o.jpg,False,"{'address1': '99 Nassau St', 'address2': 'Ste C', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['99 Nassau St', 'Ste C', 'New York, NY 10038']}",vietspot,$,3.5,241,"['delivery', 'pickup']",https://www.yelp.com/biz/vietspot-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/22/2010,40.71051,-74.00772,10038
211,211,umami-burger-brookfield-place-new-york-2,newamerican,1056.7830451767427,tFQRwk9SVOFgpMBZ55UrLw,https://s3-media1.fl.yelpcdn.com/bphoto/ApBLSEMVmgvDxdnbEAYiQA/o.jpg,False,"{'address1': '225 Liberty St', 'address2': 'Ste 247', 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'Ste 247', 'New York, NY 10281']}",umami burger - brookfield place,$$,3.5,243,"['delivery', 'pickup']",https://www.yelp.com/biz/umami-burger-brookfield-place-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/6/2014,40.713225,-74.015913,10281
212,212,jayleens-special-mediterranean-cuisine-new-york,mediterranean,520.2860705036688,5w29UfMZgvllBwQbQpTtKg,https://s3-media2.fl.yelpcdn.com/bphoto/RrbtF7M4NCg0Sc349vLeZA/o.jpg,False,"{'address1': '160 Pearl St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['160 Pearl St', 'New York, NY 10005']}",jayleen's special mediterranean cuisine,,4.5,33,"['delivery', 'pickup']",https://www.yelp.com/biz/jayleens-special-mediterranean-cuisine-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/18/2018,40.7057809440762,-74.0075895935297,10005
213,213,dorlans-tavern-and-oyster-bar-new-york,seafood,993.5764348223943,2Fpw5OH9TCEIrBuHmN3rGA,https://s3-media2.fl.yelpcdn.com/bphoto/T8N3jsE7bF5Mudv-KDkgcg/o.jpg,False,"{'address1': '213 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['213 Front St', 'New York, NY 10038']}",dorlan's tavern & oyster bar,$$,3.5,176,[],https://www.yelp.com/biz/dorlans-tavern-and-oyster-bar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/13/2015,40.70726,-74.00227,10038
214,214,the-wooly-daily-new-york,coffee,1034.7607265132842,oizdBfC13iDuerAFQcTPpw,https://s3-media3.fl.yelpcdn.com/bphoto/mQlTrYDRZb0Ipb7QxH4RSg/o.jpg,False,"{'address1': '11 Barclay St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['11 Barclay St', 'New York, NY 10007']}",the wooly daily,$,4.5,58,[],https://www.yelp.com/biz/the-wooly-daily-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/16/2015,40.7122300098673,-74.0085512129864,10007
215,215,blue-bar-at-india-house-new-york,lounges,305.0972757576351,UWcSgjqokBZ9X80bXAQBQg,https://s3-media2.fl.yelpcdn.com/bphoto/P_PGZE0DZ1uKmwHH46UXfg/o.jpg,False,"{'address1': '1 Hanover Square', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['1 Hanover Square', 'New York, NY 10004']}",blue bar at india house,$$,4.0,23,[],https://www.yelp.com/biz/blue-bar-at-india-house-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/10/2010,40.704621,-74.009757,10004
216,216,fino-ristorante-new-york-2,italian,430.21174261097104,DJsoVgloRAOrsGM2HQKDoA,https://s3-media4.fl.yelpcdn.com/bphoto/JpLSfOgzbInSu26iJaBHfg/o.jpg,False,"{'address1': '82 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['82 Beaver St', 'New York, NY 10005']}",fino ristorante,$$$,3.5,67,"['delivery', 'pickup']",https://www.yelp.com/biz/fino-ristorante-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/20/2006,40.705204,-74.00844,10005
217,217,zeytuna-new-york-2,gourmet,702.117554098916,n7EGHxSHM-Tdjp_x2iFS7g,https://s3-media3.fl.yelpcdn.com/bphoto/ikqWaq1hm9EzMPpVSV04Hw/o.jpg,False,"{'address1': '59 Maiden Ln', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['59 Maiden Ln', 'New York, NY 10038']}",zeytuna,$$,3.0,287,"['delivery', 'pickup']",https://www.yelp.com/biz/zeytuna-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/26/2005,40.70866,-74.00798,10038
218,218,jim-bradys-irish-pub-and-restaurant-new-york,pubs,630.2143190317513,0whkxT11d-NvKWN7gIGf7Q,https://s3-media4.fl.yelpcdn.com/bphoto/qIcci2M_u4j1BJbk4WK0Hw/o.jpg,False,"{'address1': '75 Maiden Ln', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['75 Maiden Ln', 'New York, NY 10038']}",jim brady's irish pub and restaurant,$$,3.5,108,"['delivery', 'pickup']",https://www.yelp.com/biz/jim-bradys-irish-pub-and-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/7/2005,40.707681,-74.00765,10038
219,219,city-hall-park-new-york,parks,1308.7295664203916,hFKlAvJCBgSmpgFoZw6Eyw,https://s3-media2.fl.yelpcdn.com/bphoto/jGJ6oC-TKBlUkk914oPYSA/o.jpg,False,"{'address1': '31 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['31 Chambers St', 'New York, NY 10007']}",city hall park,,4.0,83,[],https://www.yelp.com/biz/city-hall-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/12/2006,40.7134357094765,-74.0046096593142,10007
220,220,potbelly-sandwich-shop-new-york-9,sandwiches,127.6066787457516,1pv2OkbgHTGhXP2YqHj5uQ,https://s3-media4.fl.yelpcdn.com/bphoto/MyS4VTTBSi1HWDXTfilvyA/o.jpg,False,"{'address1': '90 Broad St', 'address2': 'G103', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['90 Broad St', 'G103', 'New York, NY 10004']}",potbelly sandwich shop,$,3.0,60,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-new-york-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/17/2012,40.703877,-74.01175,10004
221,221,express-power-lunch-new-york,foodstands,481.31879993160965,CZZkMp7PST4VHBnaHCUoHw,https://s3-media2.fl.yelpcdn.com/bphoto/-3Pq3FaFZaRWTlA3zxgwDA/o.jpg,False,"{'address1': 'Wall St & Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10041', 'country': 'US', 'state': 'NY', 'display_address': ['Wall St & Pearl St', 'New York, NY 10041']}",express power lunch,$,4.0,40,[],https://www.yelp.com/biz/express-power-lunch-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/10/2006,40.7055394298736,-74.0079290068539,10041
222,222,adels-halal-food-new-york-2,foodstands,685.5771560807669,-qO9s7w4krZ_Wfziqzn7Hw,https://s3-media3.fl.yelpcdn.com/bphoto/F1TKk-94tFi7g3BnUGiGBA/o.jpg,False,"{'address1': 'Maiden Ln & Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['Maiden Ln & Front St', 'New York, NY 10038']}",adel's halal food,$,4.0,68,[],https://www.yelp.com/biz/adels-halal-food-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2009,40.70578,-74.00554,10038
223,223,cafe-grumpy-new-york-12,coffee,110.00473239705984,cphmn2tFViNqhEITa0c0mg,https://s3-media3.fl.yelpcdn.com/bphoto/8nOanBYK_DjD8kxmeSj6tA/o.jpg,False,"{'address1': '20 Stone St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['20 Stone St', 'New York, NY 10004']}",cafe grumpy,$$,4.0,21,[],https://www.yelp.com/biz/cafe-grumpy-new-york-12?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/13/2017,40.70396,-74.01196,10004
224,224,brooklyn-bridge-park-pier-5-brooklyn,parks,1419.9668806189495,B0eGzbgeVIhxninyFILzlQ,https://s3-media1.fl.yelpcdn.com/bphoto/0tqgQsJhXPETj31u_AMGhw/o.jpg,False,"{'address1': 'Joralemon St & The Water', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Joralemon St & The Water', 'Brooklyn, NY 11201']}",brooklyn bridge park pier 5,,4.5,33,[],https://www.yelp.com/biz/brooklyn-bridge-park-pier-5-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/17/2013,40.6947610809082,-74.0015459060669,11201
225,225,gregorys-coffee-new-york-9,coffee,565.9737003122973,Vl3ticJO_730wIi5L-gcRQ,https://s3-media3.fl.yelpcdn.com/bphoto/awI-oPF3UZC7oYqmUzW7WA/o.jpg,False,"{'address1': '100 Wall St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['100 Wall St', 'New York, NY 10005']}",gregorys coffee,$,4.0,61,[],https://www.yelp.com/biz/gregorys-coffee-new-york-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/12/2014,40.70525,-74.00675,10005
226,226,el-toro-mexican-grill-new-york,mexican,230.10299545491532,MRF4bNFPAyHe2rMS1yZobg,https://s3-media2.fl.yelpcdn.com/bphoto/hsYCkq_zxedM9ajqKPd-ZQ/o.jpg,False,"{'address1': '69 New St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['69 New St', 'New York, NY 10004']}",el toro mexican grill,$,3.0,93,"['delivery', 'pickup']",https://www.yelp.com/biz/el-toro-mexican-grill-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/15/2013,40.7058516,-74.0122291,10004
227,227,cucina-liberta-new-york-2,delis,245.5475967821081,UgEZJFIHa-NAEMyshHZwzw,https://s3-media1.fl.yelpcdn.com/bphoto/TIr8eHwcujPDhThcWtXWeA/o.jpg,False,"{'address1': '17 Battery Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['17 Battery Pl', 'New York, NY 10004']}",cucina liberta,$$,3.0,98,"['delivery', 'pickup']",https://www.yelp.com/biz/cucina-liberta-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/3/2007,40.7050707795232,-74.0157607387891,10004
