,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
323,liu-garden-brooklyn-2,1660.5754888040613,F5T1HMAb5iRBFrIOcz7e3w,https://s3-media4.fl.yelpcdn.com/bphoto/xGqHt19pSEc7jJY3D9gbnQ/o.jpg,False,"{'address1': '560 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['560 Wilson Ave', 'Brooklyn, NY 11207']}",liu garden,$,2.5,21,"['pickup', 'delivery']",https://www.yelp.com/biz/liu-garden-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/3/2015,40.69085,-73.90862,11207
324,taste-of-greece-new-york,8441.222372455657,_N5wXyPVX9HRu36CMolUzw,https://s3-media2.fl.yelpcdn.com/bphoto/twXieuzdmzkn6G3ZWAhg-g/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10014']}",taste of greece,$,5.0,10,[],https://www.yelp.com/biz/taste-of-greece-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/16/2015,40.7343254089355,-74.0059814453125,10014
325,american-latin-cuisine-brooklyn,2216.9883654009423,nQEqgW-_wlqVc94EvrKooA,https://s3-media4.fl.yelpcdn.com/bphoto/q3iltEA89seaAsIvrTnSDQ/o.jpg,False,"{'address1': '522 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['522 Nostrand Ave', 'Brooklyn, NY 11216']}",american latin cuisine,$,3.0,24,[],https://www.yelp.com/biz/american-latin-cuisine-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/16/2009,40.68095,-73.94984,11216
326,good-friends-chinese-restaurant-brooklyn,1480.9504649631867,_S1whhLT7Wn2x9awrP-Bug,https://s3-media1.fl.yelpcdn.com/bphoto/Hl3YeDagSxCIkTysWdRF4Q/o.jpg,False,"{'address1': '270 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['270 Tompkins Ave', 'Brooklyn, NY 11216']}",good friends chinese restaurant,$,3.5,12,[],https://www.yelp.com/biz/good-friends-chinese-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/27/2009,40.6887136147671,-73.9450487000608,11216
327,ho-wah-chinese-restaurant-brooklyn,1513.586042226146,7Ap1bmY3u_uM9L63fy0g7A,https://s3-media3.fl.yelpcdn.com/bphoto/m2gJ_Ksiia4CoooyOcDR5Q/o.jpg,False,"{'address1': '551 Gates Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['551 Gates Ave', 'Brooklyn, NY 11216']}",ho wah chinese restaurant,$,4.0,5,[],https://www.yelp.com/biz/ho-wah-chinese-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/19/2013,40.6870242760585,-73.944796100731,11216
328,le-fatima-bar-and-grill-restaurant-brooklyn-2,980.2375457972072,tk02Oriv15115afpCjroHA,https://s3-media3.fl.yelpcdn.com/bphoto/N_LpGpbgWFRaqpvBgCZ-qg/o.jpg,False,"{'address1': '1474 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1474 Broadway', 'Brooklyn, NY 11221']}",le fatima bar & grill restaurant,$,5.0,2,[],https://www.yelp.com/biz/le-fatima-bar-and-grill-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/9/2016,40.6872866558924,-73.9185686521898,11221
329,uncle-vinnies-pizza-brooklyn,1493.8778587610275,LeL6jay65HyjMFrhepvSjQ,,False,"{'address1': '330 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['330 Halsey St', 'Brooklyn, NY 11216']}",uncle vinnie's pizza,$,3.5,9,[],https://www.yelp.com/biz/uncle-vinnies-pizza-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/14/2008,40.682662,-73.940643,11216
330,ambys-restaurant-new-york,524.9516391125137,JJJ86jaxr9pz6FAdYyTnQA,https://s3-media1.fl.yelpcdn.com/bphoto/-d2g65Ib7GwoeRNlZON95g/o.jpg,False,"{'address1': '46 Ralph Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['46 Ralph Ave', 'New York, NY 11221']}",amby's restaurant,$,3.5,6,"['pickup', 'delivery']",https://www.yelp.com/biz/ambys-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/13/2013,40.6887245178223,-73.9240188598633,11221
331,brown-sugar-club-brooklyn-2,1372.0123931273329,DKn7z4H9MzmqRlSeftIFag,https://s3-media3.fl.yelpcdn.com/bphoto/CAeRt7q7LeQ5sH0mtfWYsw/o.jpg,False,"{'address1': '433 Marcus Garvey Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['433 Marcus Garvey Blvd', 'Brooklyn, NY 11216']}",brown sugar club,$,3.0,10,['pickup'],https://www.yelp.com/biz/brown-sugar-club-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/15/2006,40.68225,-73.93776,11216
332,jc-mar-brooklyn,2793.5143126563867,ogZznMF4Rv-10Ob6gDagUw,https://s3-media2.fl.yelpcdn.com/bphoto/hG2quqDiqahaMyePslP84w/o.jpg,False,"{'address1': '736 Norstand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['736 Norstand Ave', 'Brooklyn, NY 11216']}",jc mar,$,4.5,9,[],https://www.yelp.com/biz/jc-mar-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2013,40.6735687255859,-73.9503936767578,11216
333,coyote-bohemio-ridgewood-3,1928.387291770208,Xrz4pfFCo-cFzcTqUPPkaw,https://s3-media2.fl.yelpcdn.com/bphoto/ydvQmNZMMD0YyR1E1-6XVw/o.jpg,False,"{'address1': '5519 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5519 Myrtle Ave', 'Ridgewood, NY 11385']}",coyote bohemio,$,3.5,12,"['pickup', 'delivery']",https://www.yelp.com/biz/coyote-bohemio-ridgewood-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/22/2012,40.70008,-73.90782,11385
334,la-rubia-queens,1846.892849042612,7iwrj7nnOzbzuRRNOfNSLg,https://s3-media3.fl.yelpcdn.com/bphoto/vVh6hcqTjlergNWVJgvwjw/o.jpg,False,"{'address1': '861 Wyckoff Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['861 Wyckoff Ave', 'Queens, NY 11385']}",la rubia,$$,3.5,9,[],https://www.yelp.com/biz/la-rubia-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/21/2015,40.6977806,-73.9075165,11385
335,a-win-xin-kitchen-brooklyn-9,1817.3618487747196,XW3hRkVoOqNu2xRBienBNw,https://s3-media2.fl.yelpcdn.com/bphoto/sQy0np3o-qBpV_tPi39dTw/o.jpg,False,"{'address1': '615 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['615 Wilson Ave', 'Brooklyn, NY 11207']}",a win xin kitchen,$,2.5,18,"['pickup', 'delivery']",https://www.yelp.com/biz/a-win-xin-kitchen-brooklyn-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/6/2013,40.690175,-73.906795,11207
336,gates-finest-deli-and-grill-bedford-stuyvesant,615.4029276382247,URFOhnGDJu-JCtZy8WvWYw,https://s3-media4.fl.yelpcdn.com/bphoto/wLZMCdIHCpcx5Qmd7sGWhw/o.jpg,False,"{'address1': '829 Gates Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['829 Gates Ave', 'Bedford-Stuyvesant, NY 11221']}",gates finest deli & grill,$,5.0,2,[],https://www.yelp.com/biz/gates-finest-deli-and-grill-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/10/2014,40.6883779585489,-73.9334570243955,11221
337,madisons-pizzeria-new-york,2435.395394959637,tBnak05aZu2yzLF5NhhgWg,https://s3-media2.fl.yelpcdn.com/bphoto/3nAJJSd8CZEuJHY1qgt9-A/o.jpg,False,"{'address1': '775 Woodward Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['775 Woodward Ave', 'New York, NY 11385']}",madison's pizzeria,$,3.5,19,"['pickup', 'delivery']",https://www.yelp.com/biz/madisons-pizzeria-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/29/2012,40.7039914,-73.9038706,11385
338,7-eleven-ridgewood,2267.244718790647,5VJhDWivpldmEjQXD7W5zg,https://s3-media1.fl.yelpcdn.com/bphoto/jOlAmPJN_tteo75s43eXLQ/o.jpg,False,"{'address1': '57-01 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['57-01 Myrtle Ave', 'Ridgewood, NY 11385']}",7-eleven,$,3.0,15,[],https://www.yelp.com/biz/7-eleven-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/21/2011,40.7005577043478,-73.9036613702774,11385
339,paradise-ridgewood-2,2347.891063763107,_op45e84K3IG3j_EuKiPGw,https://s3-media2.fl.yelpcdn.com/bphoto/YO4H0aD_31AS08_NaYoiXw/o.jpg,False,"{'address1': '678 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['678 Woodward Ave', 'Ridgewood, NY 11385']}",paradise,$,4.0,11,[],https://www.yelp.com/biz/paradise-ridgewood-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/19/2011,40.7051832,-73.906219,11385
340,crown-fried-chicken-brooklyn-39,796.4461409744232,CCYshZDnzHrJR6NxWW7AUQ,https://s3-media2.fl.yelpcdn.com/bphoto/slcrP4VLKZ39NlDN3mx_mQ/o.jpg,False,"{'address1': '229 Malcolm X Blvd', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['229 Malcolm X Blvd', 'Brooklyn, NY 11221']}",crown fried chicken,$,4.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/crown-fried-chicken-brooklyn-39?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/28/2015,40.6851,-73.92935,11221
341,popeyes-louisiana-kitchen-brooklyn-33,1243.6808157421285,L-g-VsxQsk29EO9tWJmPvQ,https://s3-media3.fl.yelpcdn.com/bphoto/ZxtECNR-pICcPhMZLi8v6A/o.jpg,False,"{'address1': '1560 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1560 Broadway', 'Brooklyn, NY 11221']}",popeyes louisiana kitchen,$,2.5,23,"['pickup', 'delivery']",https://www.yelp.com/biz/popeyes-louisiana-kitchen-brooklyn-33?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/9/2008,40.6859033898987,-73.9158855813826,11221
342,home-restaurant-brooklyn,1598.9014297715128,qtxrJUbyu6HQWqmcvN4niA,https://s3-media1.fl.yelpcdn.com/bphoto/QBKPUrGFefnv4g-dRzuqLA/o.jpg,False,"{'address1': '1928 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['1928 Fulton St', 'Brooklyn, NY 11233']}",home restaurant,$,4.5,3,[],https://www.yelp.com/biz/home-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/9/2017,40.678645,-73.922015,11233
343,number-one-chinese-kitchen-brooklyn,2684.6728014585533,yvdaxotCYEt9HNt7GbERJw,https://s3-media4.fl.yelpcdn.com/bphoto/WzdM5OTxOpcK2Kxss5lFig/o.jpg,False,"{'address1': '661 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['661 Nostrand Ave', 'Brooklyn, NY 11216']}",number one chinese kitchen,$,3.0,30,"['pickup', 'delivery']",https://www.yelp.com/biz/number-one-chinese-kitchen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/4/2008,40.674536,-73.949873,11216
344,po-lee-chinese-restaurant-brooklyn-2,1163.0429088109618,O8-3tePMQIB4Kv_-JCrM9g,https://s3-media1.fl.yelpcdn.com/bphoto/tCqPv1ewqcYl20Xd-5-7WQ/o.jpg,False,"{'address1': '301 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['301 Malcolm X Blvd', 'Brooklyn, NY 11233']}",po lee chinese restaurant,,3.5,5,[],https://www.yelp.com/biz/po-lee-chinese-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/4/2015,40.681767,-73.928535,11233
345,ridgewood-andys-deli-ridgewood,2717.371334812637,3kZ-Pdq4qCFavGg0PoQKzw,https://s3-media4.fl.yelpcdn.com/bphoto/Vgc9L8U19kjftLYQ3v_Igg/o.jpg,False,"{'address1': '6502 Forest Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6502 Forest Ave', 'Ridgewood, NY 11385']}",ridgewood andy's deli,,4.5,8,[],https://www.yelp.com/biz/ridgewood-andys-deli-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/3/2011,40.7084609825587,-73.9041172268419,11385
346,new-way-natural-market-and-deli-brooklyn,1637.1323759987204,1oXjeUjx7zTPzn1Qski8nA,https://s3-media2.fl.yelpcdn.com/bphoto/BxDQTnGtdBzNpItjDWsGLw/o.jpg,False,"{'address1': '390 Tompkins Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['390 Tompkins Ave', 'Brooklyn, NY 11216']}",new way natural market & deli,,3.5,7,"['pickup', 'delivery']",https://www.yelp.com/biz/new-way-natural-market-and-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/3/2017,40.6838399,-73.9441499,11216
347,larose-grill-and-gourmet-café-ridgewood-3,2324.266147646409,KftCZgmjWCehy35ansK4rw,https://s3-media1.fl.yelpcdn.com/bphoto/q7yOkwYjqmvfLJloOPLziw/o.jpg,False,"{'address1': '1808 Weirfield St', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1808 Weirfield St', 'Ridgewood, NY 11385']}",la'rose grill & gourmet café,$,4.5,19,"['pickup', 'delivery']",https://www.yelp.com/biz/larose-grill-and-gourmet-caf%C3%A9-ridgewood-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/13/2016,40.700023,-73.9027123,11385
348,the-thnk1994-museum-brooklyn-2,2101.35405381979,RqjhkH_nON3eerKPrct6hQ,https://s3-media3.fl.yelpcdn.com/bphoto/CzFvmwEuWXpI09AI_11cPg/o.jpg,False,"{'address1': '1436 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['1436 Atlantic Ave', 'Brooklyn, NY 11211']}",the thnk1994 museum,$,4.0,5,[],https://www.yelp.com/biz/the-thnk1994-museum-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/20/2017,40.678,-73.94455,11211
349,moffle-bar-corona,8889.922938926595,3oXpMgrhMh4wunEQp3yy_A,https://s3-media4.fl.yelpcdn.com/bphoto/P94Fsm-i6G5L-xYq3i4eYA/o.jpg,False,"{'address1': '47-01 111th St', 'address2': None, 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['47-01 111th St', 'Corona, NY 11368']}",moffle bar,,4.5,10,[],https://www.yelp.com/biz/moffle-bar-corona?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/12/2016,40.7472583,-73.8516925,11368
350,dominos-pizza-brooklyn-20,1782.9543332100393,QEMtnB9PD-OOuEy0gCJueA,https://s3-media1.fl.yelpcdn.com/bphoto/NrHGeGk2DFyNWtllTVRkiw/o.jpg,False,"{'address1': '1479 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1479 Fulton St', 'Brooklyn, NY 11216']}",domino's pizza,$$,1.5,92,[],https://www.yelp.com/biz/dominos-pizza-brooklyn-20?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/14/2008,40.6802215576172,-73.9421157836914,11216
351,natures-gournet-deli-and-organic-food-brooklyn-2,1240.6404533059342,TGzunE1-s5F2f7L2xDXNaA,,False,"{'address1': '565 Evergreen Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['565 Evergreen Ave', 'Brooklyn, NY 11221']}",nature's gournet deli & organic food,$,5.0,2,[],https://www.yelp.com/biz/natures-gournet-deli-and-organic-food-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/11/2017,40.6894416428853,-73.9139523357153,11221
352,dominos-pizza-ridgewood-2,2322.2138483630474,n9GDTJsRWQrv38lY4X4Y_Q,https://s3-media3.fl.yelpcdn.com/bphoto/UChriCKLbG_MUFMKYO2ePQ/o.jpg,False,"{'address1': '815 Onderdonk Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['815 Onderdonk Ave', 'Ridgewood, NY 11385']}",domino's pizza,$,2.0,59,[],https://www.yelp.com/biz/dominos-pizza-ridgewood-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/31/2011,40.70215,-73.90391,11385
353,texas-chicken-and-burgers-brooklyn-2,2341.4794455527467,9iEeI27u3qB6eUMUujex0A,https://s3-media2.fl.yelpcdn.com/bphoto/77wauLWb0SZfdMcxoaeYcA/o.jpg,False,"{'address1': '551 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['551 Nostrand Ave', 'Brooklyn, NY 11216']}",texas chicken & burgers,$,3.5,15,[],https://www.yelp.com/biz/texas-chicken-and-burgers-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/12/2017,40.678638458252,-73.9494247436523,11216
354,the-buren-brooklyn-2,187.21179605929845,5QfE9v_IfCgAezqnHNzHWg,https://s3-media4.fl.yelpcdn.com/bphoto/sJuAAB4vFfohzM8CWXlsfg/o.jpg,False,"{'address1': '1223 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1223 Broadway', 'Brooklyn, NY 11221']}",the buren,,5.0,5,[],https://www.yelp.com/biz/the-buren-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/6/2018,40.69196,-73.92608,11221
355,lila-cafe-brooklyn,1020.854119618149,PIEs-lwfXR4w0sij3y-XHQ,https://s3-media2.fl.yelpcdn.com/bphoto/0KUFu0XfDL6kFh_6UnqBoQ/o.jpg,False,"{'address1': '911 Delkalb Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['911 Delkalb Ave', 'Brooklyn, NY 11221']}",lila cafe,,3.5,8,[],https://www.yelp.com/biz/lila-cafe-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/14/2018,40.692856,-73.940242,11221
356,the-ave-lunch-box-brooklyn,1706.8905850026306,aUfzV3CAjRmArOUI9i-1Ng,https://s3-media1.fl.yelpcdn.com/bphoto/LgEFNuNLcuPtnDuOpIIANA/o.jpg,False,"{'address1': '587 Wilson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['587 Wilson Ave', 'Brooklyn, NY 11207']}",the ave lunch box,,4.5,4,"['pickup', 'delivery']",https://www.yelp.com/biz/the-ave-lunch-box-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/4/2017,40.6908441,-73.9081203,11207
357,jasleen-deli-bedford-stuyvesant,2040.4406472229211,tkmIXzaA-pLBWeH_sQDsqQ,https://s3-media3.fl.yelpcdn.com/bphoto/oDKeZ6D5A4nUhZwjLagiEg/o.jpg,False,"{'address1': '383 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['383 Nostrand Ave', 'Bedford-Stuyvesant, NY 11216']}",jasleen deli,,4.0,5,[],https://www.yelp.com/biz/jasleen-deli-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/17/2014,40.6846109,-73.950225,11216
358,irie-caribbean-kitchen-and-bakery-brooklyn,1967.9215844687164,S0s3mtwHyqhsMVbRGO6YoQ,https://s3-media2.fl.yelpcdn.com/bphoto/AvqDwfXstN8yP2VG_nDSGA/o.jpg,False,"{'address1': '126 Utica Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['126 Utica Ave', 'Brooklyn, NY 11213']}",irie caribbean kitchen & bakery,$,3.0,13,"['pickup', 'delivery']",https://www.yelp.com/biz/irie-caribbean-kitchen-and-bakery-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/15/2015,40.674625,-73.930715,11213
359,crown-fried-chicken-and-pizza-ridgewood,2113.124645432936,O6nxbVKh5dAvTbaU9J4-9g,https://s3-media3.fl.yelpcdn.com/bphoto/oOd6wSVp0usLExZ7U_sUkg/o.jpg,False,"{'address1': '701 Seneca Ave', 'address2': None, 'address3': None, 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['701 Seneca Ave', 'Ridgewood, NY 11385']}",crown fried chicken & pizza,$,2.5,23,"['pickup', 'delivery']",https://www.yelp.com/biz/crown-fried-chicken-and-pizza-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/30/2014,40.7028313,-73.9074478,11385
